"year","county","substance","u_median","prob_positive"
2010,"Pike","cocaine",-0.00791689254397144,0.487666666666667
2010,"Portage","cocaine",0.305070781623154,0.892933333333333
2010,"Preble","cocaine",0.170725374194334,0.7042
2010,"Putnam","cocaine",-0.34066264707765,0.095
2010,"Richland","cocaine",0.0339607569822421,0.552866666666667
2010,"Ross","cocaine",0.146055403690655,0.729133333333333
2010,"Sandusky","cocaine",-0.322726435917074,0.119133333333333
2010,"Scioto","cocaine",-0.0714405687011,0.411133333333333
2010,"Seneca","cocaine",-0.324158450980599,0.0979333333333333
2010,"Shelby","cocaine",-0.01065035229256,0.484933333333333
2010,"Stark","cocaine",0.232703965723704,0.867533333333333
2010,"Summit","cocaine",0.272405703081189,0.886466666666667
2010,"Trumbull","cocaine",0.412894748910452,0.928333333333333
2010,"Tuscarawas","cocaine",0.0499951906696667,0.5836
2010,"Union","cocaine",0.0854138981128978,0.6474
2010,"Van Wert","cocaine",-0.246750302482189,0.1956
2010,"Vinton","cocaine",-0.052708715401895,0.423466666666667
2010,"Warren","cocaine",0.15005750888926,0.737933333333333
2010,"Washington","cocaine",-0.262447247262765,0.204333333333333
2010,"Wayne","cocaine",0.036403390917883,0.558466666666667
2010,"Williams","cocaine",-0.486450944657813,0.0901333333333333
2010,"Wood","cocaine",-0.381657752310659,0.0612666666666667
2010,"Wyandot","cocaine",-0.235652732694406,0.1898
2011,"Adams","cocaine",0.0604911624497664,0.561533333333333
2011,"Allen","cocaine",-0.306001899896669,0.173333333333333
2011,"Ashland","cocaine",-0.124766405648339,0.331533333333333
2011,"Ashtabula","cocaine",0.0815287580361667,0.582133333333333
2011,"Athens","cocaine",-0.248781967326234,0.223533333333333
2011,"Auglaize","cocaine",-0.209486679157847,0.2454
2011,"Belmont","cocaine",-0.259317670247066,0.233933333333333
2011,"Brown","cocaine",0.32127077439589,0.804266666666667
2011,"Butler","cocaine",0.78026128486437,0.993666666666667
2011,"Carroll","cocaine",0.0767209838017913,0.5844
2011,"Champaign","cocaine",0.333513332986224,0.859466666666667
2011,"Clark","cocaine",0.750644606082135,0.992466666666667
2011,"Clermont","cocaine",0.616101381149492,0.966733333333333
2011,"Clinton","cocaine",0.330309333762563,0.853133333333333
2011,"Columbiana","cocaine",0.280992961353652,0.786066666666667
2011,"Coshocton","cocaine",-0.200531528524163,0.261466666666667
2011,"Crawford","cocaine",-0.217541889694211,0.238133333333333
2011,"Cuyahoga","cocaine",0.708223520722205,0.9936
2011,"Darke","cocaine",0.267804022351656,0.805666666666667
2011,"Defiance","cocaine",-0.605667824709156,0.0698
2011,"Delaware","cocaine",-0.110625833790757,0.349466666666667
2011,"Erie","cocaine",-0.352780877293533,0.185533333333333
2011,"Fairfield","cocaine",-0.142833395209531,0.322266666666667
