DeathRaceRaceDesc,DeathCountyCountyName,DeathYearYear,Deaths,Population,SORT
Asian or Pacific Islander,Shelby,2013,0,594,14790
Other,Shelby,2013,0,0,14792
Unknown,Shelby,2013,0,0,14794
White,Shelby,2014,0,46673,14798
Black,Shelby,2014,0,1600,14800
American Indian or Alaskan Native,Shelby,2014,0,118,14802
Asian or Pacific Islander,Shelby,2014,0,610,14804
Other,Shelby,2014,0,0,14806
Unknown,Shelby,2014,0,0,14808
White,Shelby,2015,0,46726,14812
Black,Shelby,2015,0,1575,14814
American Indian or Alaskan Native,Shelby,2015,0,112,14816
Asian or Pacific Islander,Shelby,2015,0,623,14818
Other,Shelby,2015,0,0,14820
Unknown,Shelby,2015,0,0,14822
White,Shelby,2016,0,46430,14826
Black,Shelby,2016,0,1560,14828
American Indian or Alaskan Native,Shelby,2016,0,122,14830
Asian or Pacific Islander,Shelby,2016,0,648,14832
Other,Shelby,2016,0,0,14834
Unknown,Shelby,2016,0,0,14836
White,Shelby,2017,3,46373,14840
Black,Shelby,2017,0,1615,14842
American Indian or Alaskan Native,Shelby,2017,0,117,14844
Asian or Pacific Islander,Shelby,2017,0,626,14846
Other,Shelby,2017,0,0,14848
Unknown,Shelby,2017,0,0,14850
White,Shelby,2018,2,46187,14854
Black,Shelby,2018,0,1685,14856
American Indian or Alaskan Native,Shelby,2018,0,126,14858
Asian or Pacific Islander,Shelby,2018,0,634,14860
Other,Shelby,2018,0,0,14862
Unknown,Shelby,2018,0,0,14864
White,Shelby,2019,6,46077,14868
Black,Shelby,2019,0,1717,14870
American Indian or Alaskan Native,Shelby,2019,0,128,14872
Asian or Pacific Islander,Shelby,2019,0,670,14874
Other,Shelby,2019,0,0,14876
Unknown,Shelby,2019,0,0,14878
White,Stark,2007,0,340768,14896
Black,Stark,2007,0,31658,14898
American Indian or Alaskan Native,Stark,2007,0,1313,14900
Asian or Pacific Islander,Stark,2007,0,3138,14902
Other,Stark,2007,0,0,14904
Unknown,Stark,2007,0,0,14906
White,Stark,2008,0,340643,14910
Black,Stark,2008,0,31973,14912
American Indian or Alaskan Native,Stark,2008,0,1333,14914
Asian or Pacific Islander,Stark,2008,0,3192,14916
Other,Stark,2008,0,0,14918
Unknown,Stark,2008,0,0,14920
White,Stark,2009,0,339430,14924
Black,Stark,2009,0,32241,14926
American Indian or Alaskan Native,Stark,2009,0,1350,14928
Asian or Pacific Islander,Stark,2009,0,3189,14930
Other,Stark,2009,0,0,14932
Unknown,Stark,2009,0,0,14934
White,Stark,2010,0,338236,14938
Black,Stark,2010,0,32470,14940
American Indian or Alaskan Native,Stark,2010,0,1333,14942
Asian or Pacific Islander,Stark,2010,0,3309,14944
Other,Stark,2010,0,0,14946
Unknown,Stark,2010,0,0,14948
White,Stark,2011,0,337372,14952
Black,Stark,2011,0,32405,14954
American Indian or Alaskan Native,Stark,2011,0,1321,14956
Asian or Pacific Islander,Stark,2011,0,3414,14958
Other,Stark,2011,0,0,14960
Unknown,Stark,2011,0,0,14962
White,Stark,2012,0,337389,14966
Black,Stark,2012,0,32676,14968
American Indian or Alaskan Native,Stark,2012,0,1301,14970
Asian or Pacific Islander,Stark,2012,0,3548,14972
Other,Stark,2012,0,0,14974
Unknown,Stark,2012,0,0,14976
White,Stark,2013,0,336994,14980
Black,Stark,2013,0,33086,14982
American Indian or Alaskan Native,Stark,2013,0,1342,14984
Asian or Pacific Islander,Stark,2013,0,3730,14986
Other,Stark,2013,0,0,14988
Unknown,Stark,2013,0,0,14990
White,Stark,2014,3,336896,14994
Black,Stark,2014,0,33461,14996
American Indian or Alaskan Native,Stark,2014,0,1386,14998
Asian or Pacific Islander,Stark,2014,0,3865,15000
Other,Stark,2014,0,0,15002
Unknown,Stark,2014,0,0,15004
White,Stark,2015,2,335719,15008
Black,Stark,2015,0,33677,15010
American Indian or Alaskan Native,Stark,2015,0,1373,15012
Asian or Pacific Islander,Stark,2015,0,4029,15014
Other,Stark,2015,0,0,15016
Unknown,Stark,2015,0,0,15018
White,Stark,2016,4,334425,15022
Black,Stark,2016,0,33726,15024
American Indian or Alaskan Native,Stark,2016,0,1361,15026
Asian or Pacific Islander,Stark,2016,0,4041,15028
Other,Stark,2016,0,0,15030
Unknown,Stark,2016,0,0,15032
White,Stark,2017,11,332556,15036
Black,Stark,2017,1,34013,15038
American Indian or Alaskan Native,Stark,2017,0,1390,15040
Asian or Pacific Islander,Stark,2017,0,4161,15042
Other,Stark,2017,0,0,15044
Unknown,Stark,2017,0,0,15046
White,Stark,2018,11,331457,15050
Black,Stark,2018,0,34343,15052
American Indian or Alaskan Native,Stark,2018,0,1392,15054
Asian or Pacific Islander,Stark,2018,0,4218,15056
Other,Stark,2018,0,0,15058
Unknown,Stark,2018,0,0,15060
White,Stark,2019,19,330351,15064
Black,Stark,2019,0,34696,15066
American Indian or Alaskan Native,Stark,2019,0,1403,15068
Asian or Pacific Islander,Stark,2019,0,4273,15070
Other,Stark,2019,0,0,15072
Unknown,Stark,2019,0,0,15074
White,Summit,2007,0,449773,15092
Black,Summit,2007,0,81311,15094
American Indian or Alaskan Native,Summit,2007,0,1464,15096
Asian or Pacific Islander,Summit,2007,0,11727,15098
Other,Summit,2007,0,0,15100
Unknown,Summit,2007,0,0,15102
White,Summit,2008,0,447296,15106
Black,Summit,2008,0,82176,15108
American Indian or Alaskan Native,Summit,2008,0,1453,15110
Asian or Pacific Islander,Summit,2008,0,12191,15112
Other,Summit,2008,0,0,15114
Unknown,Summit,2008,0,0,15116
White,Summit,2009,0,445303,15120
Black,Summit,2009,0,82753,15122
American Indian or Alaskan Native,Summit,2009,0,1435,15124
Asian or Pacific Islander,Summit,2009,0,12644,15126
Other,Summit,2009,0,0,15128
Unknown,Summit,2009,0,0,15130
White,Summit,2010,0,443719,15134
Black,Summit,2010,0,83278,15136
American Indian or Alaskan Native,Summit,2010,0,1504,15138
Asian or Pacific Islander,Summit,2010,0,13158,15140
Other,Summit,2010,0,0,15142
Unknown,Summit,2010,0,0,15144
White,Summit,2011,0,442088,15148
Black,Summit,2011,0,83944,15150
American Indian or Alaskan Native,Summit,2011,0,1495,15152
Asian or Pacific Islander,Summit,2011,0,13841,15154
Other,Summit,2011,0,0,15156
Unknown,Summit,2011,0,0,15158
White,Summit,2012,1,440619,15162
Black,Summit,2012,0,84092,15164
American Indian or Alaskan Native,Summit,2012,0,1518,15166
Asian or Pacific Islander,Summit,2012,0,14577,15168
Other,Summit,2012,0,0,15170
Unknown,Summit,2012,0,0,15172
White,Summit,2013,0,439656,15176
Black,Summit,2013,0,84942,15178
American Indian or Alaskan Native,Summit,2013,0,1543,15180
Asian or Pacific Islander,Summit,2013,0,15891,15182
Other,Summit,2013,0,0,15184
Unknown,Summit,2013,0,0,15186
White,Summit,2014,0,438088,15190
Black,Summit,2014,0,85438,15192
American Indian or Alaskan Native,Summit,2014,0,1551,15194
Asian or Pacific Islander,Summit,2014,0,17495,15196
Other,Summit,2014,0,0,15198
Unknown,Summit,2014,0,0,15200
White,Summit,2015,5,435870,15204
Black,Summit,2015,0,85921,15206
American Indian or Alaskan Native,Summit,2015,0,1579,15208
Asian or Pacific Islander,Summit,2015,0,18570,15210
Other,Summit,2015,0,0,15212
Unknown,Summit,2015,0,0,15214
White,Summit,2016,23,433448,15218
Black,Summit,2016,2,86225,15220
American Indian or Alaskan Native,Summit,2016,0,1595,15222
Asian or Pacific Islander,Summit,2016,0,19958,15224
Other,Summit,2016,0,0,15226
Unknown,Summit,2016,0,0,15228
White,Summit,2017,33,432093,15232
Black,Summit,2017,0,86776,15234
American Indian or Alaskan Native,Summit,2017,0,1615,15236
Asian or Pacific Islander,Summit,2017,0,21211,15238
Other,Summit,2017,0,0,15240
Unknown,Summit,2017,0,0,15242
White,Summit,2018,19,429996,15246
Black,Summit,2018,3,87545,15248
American Indian or Alaskan Native,Summit,2018,0,1632,15250
Asian or Pacific Islander,Summit,2018,0,22278,15252
Other,Summit,2018,0,0,15254
Unknown,Summit,2018,0,0,15256
White,Summit,2019,51,428045,15260
Black,Summit,2019,1,87946,15262
American Indian or Alaskan Native,Summit,2019,0,1618,15264
Asian or Pacific Islander,Summit,2019,0,23205,15266
Other,Summit,2019,0,0,15268
Unknown,Summit,2019,1,0,15270
White,Trumbull,2007,0,193713,15288
Black,Trumbull,2007,0,18973,15290
American Indian or Alaskan Native,Trumbull,2007,0,471,15292
Asian or Pacific Islander,Trumbull,2007,0,1139,15294
Other,Trumbull,2007,0,0,15296
Unknown,Trumbull,2007,0,0,15298
White,Trumbull,2008,0,191771,15302
Black,Trumbull,2008,0,18818,15304
American Indian or Alaskan Native,Trumbull,2008,0,469,15306
Asian or Pacific Islander,Trumbull,2008,0,1133,15308
Other,Trumbull,2008,0,0,15310
Unknown,Trumbull,2008,0,0,15312
White,Trumbull,2009,0,190649,15316
Black,Trumbull,2009,0,18932,15318
American Indian or Alaskan Native,Trumbull,2009,0,474,15320
Asian or Pacific Islander,Trumbull,2009,0,1235,15322
Other,Trumbull,2009,0,0,15324
Unknown,Trumbull,2009,0,0,15326
White,Trumbull,2010,0,189157,15330
Black,Trumbull,2010,0,18979,15332
American Indian or Alaskan Native,Trumbull,2010,0,478,15334
Asian or Pacific Islander,Trumbull,2010,0,1224,15336
Other,Trumbull,2010,0,0,15338
Unknown,Trumbull,2010,0,0,15340
White,Trumbull,2011,0,188212,15344
Black,Trumbull,2011,0,18930,15346
American Indian or Alaskan Native,Trumbull,2011,0,500,15348
Asian or Pacific Islander,Trumbull,2011,0,1224,15350
Other,Trumbull,2011,0,0,15352
Unknown,Trumbull,2011,0,0,15354
White,Trumbull,2012,0,186557,15358
Black,Trumbull,2012,0,18908,15360
American Indian or Alaskan Native,Trumbull,2012,0,518,15362
Asian or Pacific Islander,Trumbull,2012,0,1262,15364
Other,Trumbull,2012,0,0,15366
Unknown,Trumbull,2012,0,0,15368
White,Trumbull,2013,0,185562,15372
Black,Trumbull,2013,0,18981,15374
American Indian or Alaskan Native,Trumbull,2013,0,539,15376
Asian or Pacific Islander,Trumbull,2013,0,1323,15378
Other,Trumbull,2013,0,0,15380
Unknown,Trumbull,2013,0,0,15382
White,Trumbull,2014,0,184206,15386
Black,Trumbull,2014,0,18965,15388
American Indian or Alaskan Native,Trumbull,2014,0,556,15390
Asian or Pacific Islander,Trumbull,2014,0,1344,15392
Other,Trumbull,2014,0,0,15394
Unknown,Trumbull,2014,0,0,15396
White,Trumbull,2015,0,182588,15400
Black,Trumbull,2015,0,19015,15402
American Indian or Alaskan Native,Trumbull,2015,0,539,15404
Asian or Pacific Islander,Trumbull,2015,0,1300,15406
Other,Trumbull,2015,0,0,15408
Unknown,Trumbull,2015,0,0,15410
White,Trumbull,2016,1,180967,15414
Black,Trumbull,2016,0,19009,15416
American Indian or Alaskan Native,Trumbull,2016,0,560,15418
Asian or Pacific Islander,Trumbull,2016,0,1318,15420
Other,Trumbull,2016,0,0,15422
Unknown,Trumbull,2016,0,0,15424
White,Trumbull,2017,2,179536,15428
Black,Trumbull,2017,0,18949,15430
American Indian or Alaskan Native,Trumbull,2017,0,562,15432
Asian or Pacific Islander,Trumbull,2017,0,1377,15434
Other,Trumbull,2017,0,0,15436
Unknown,Trumbull,2017,0,0,15438
White,Trumbull,2018,5,178105,15442
Black,Trumbull,2018,0,18491,15444
American Indian or Alaskan Native,Trumbull,2018,0,590,15446
Asian or Pacific Islander,Trumbull,2018,0,1388,15448
Other,Trumbull,2018,0,0,15450
Unknown,Trumbull,2018,0,0,15452
White,Trumbull,2019,5,177154,15456
Black,Trumbull,2019,0,18916,15458
American Indian or Alaskan Native,Trumbull,2019,0,582,15460
Asian or Pacific Islander,Trumbull,2019,0,1417,15462
Other,Trumbull,2019,0,0,15464
Unknown,Trumbull,2019,0,0,15466
White,Tuscarawas,2007,0,90734,15484
Black,Tuscarawas,2007,0,1003,15486
American Indian or Alaskan Native,Tuscarawas,2007,0,331,15488
Asian or Pacific Islander,Tuscarawas,2007,0,443,15490
Other,Tuscarawas,2007,0,0,15492
Unknown,Tuscarawas,2007,0,0,15494
White,Tuscarawas,2008,0,90782,15498
Black,Tuscarawas,2008,0,1013,15500
American Indian or Alaskan Native,Tuscarawas,2008,0,362,15502
Asian or Pacific Islander,Tuscarawas,2008,0,477,15504
Other,Tuscarawas,2008,0,0,15506
Unknown,Tuscarawas,2008,0,0,15508
White,Tuscarawas,2009,0,90699,15512
Black,Tuscarawas,2009,0,1036,15514
American Indian or Alaskan Native,Tuscarawas,2009,0,370,15516
Asian or Pacific Islander,Tuscarawas,2009,0,479,15518
Other,Tuscarawas,2009,0,0,15520
Unknown,Tuscarawas,2009,0,0,15522
White,Tuscarawas,2010,0,90523,15526
Black,Tuscarawas,2010,0,1090,15528
American Indian or Alaskan Native,Tuscarawas,2010,0,389,15530
Asian or Pacific Islander,Tuscarawas,2010,0,543,15532
Other,Tuscarawas,2010,0,0,15534
Unknown,Tuscarawas,2010,0,0,15536
White,Tuscarawas,2011,0,90430,15540
Black,Tuscarawas,2011,0,1101,15542
American Indian or Alaskan Native,Tuscarawas,2011,0,417,15544
Asian or Pacific Islander,Tuscarawas,2011,0,543,15546
Other,Tuscarawas,2011,0,0,15548
Unknown,Tuscarawas,2011,0,0,15550
White,Tuscarawas,2012,0,90311,15554
Black,Tuscarawas,2012,0,1130,15556
American Indian or Alaskan Native,Tuscarawas,2012,0,423,15558
Asian or Pacific Islander,Tuscarawas,2012,0,562,15560
Other,Tuscarawas,2012,0,0,15562
Unknown,Tuscarawas,2012,0,0,15564
White,Tuscarawas,2013,0,90455,15568
Black,Tuscarawas,2013,0,1134,15570
American Indian or Alaskan Native,Tuscarawas,2013,0,434,15572
Asian or Pacific Islander,Tuscarawas,2013,0,602,15574
Other,Tuscarawas,2013,0,0,15576
Unknown,Tuscarawas,2013,0,0,15578
White,Tuscarawas,2014,0,90455,15582
Black,Tuscarawas,2014,0,1179,15584
American Indian or Alaskan Native,Tuscarawas,2014,0,440,15586
Asian or Pacific Islander,Tuscarawas,2014,0,608,15588
Other,Tuscarawas,2014,0,0,15590
Unknown,Tuscarawas,2014,0,0,15592
White,Tuscarawas,2015,0,90501,15596
Black,Tuscarawas,2015,0,1205,15598
American Indian or Alaskan Native,Tuscarawas,2015,0,476,15600
Asian or Pacific Islander,Tuscarawas,2015,0,600,15602
Other,Tuscarawas,2015,0,0,15604
Unknown,Tuscarawas,2015,0,0,15606
White,Tuscarawas,2016,0,90151,15610
Black,Tuscarawas,2016,0,1307,15612
American Indian or Alaskan Native,Tuscarawas,2016,0,502,15614
Asian or Pacific Islander,Tuscarawas,2016,0,642,15616
Other,Tuscarawas,2016,0,0,15618
Unknown,Tuscarawas,2016,0,0,15620
White,Tuscarawas,2017,0,89827,15624
Black,Tuscarawas,2017,0,1383,15626
American Indian or Alaskan Native,Tuscarawas,2017,0,522,15628
Asian or Pacific Islander,Tuscarawas,2017,0,645,15630
Other,Tuscarawas,2017,0,0,15632
Unknown,Tuscarawas,2017,0,0,15634
White,Tuscarawas,2018,1,89492,15638
Black,Tuscarawas,2018,0,1418,15640
American Indian or Alaskan Native,Tuscarawas,2018,0,530,15642
Asian or Pacific Islander,Tuscarawas,2018,0,635,15644
Other,Tuscarawas,2018,0,0,15646
Unknown,Tuscarawas,2018,0,0,15648
White,Tuscarawas,2019,1,89315,15652
Black,Tuscarawas,2019,1,1460,15654
American Indian or Alaskan Native,Tuscarawas,2019,0,570,15656
Asian or Pacific Islander,Tuscarawas,2019,0,648,15658
Other,Tuscarawas,2019,0,0,15660
Unknown,Tuscarawas,2019,0,0,15662
White,Union,2007,0,47285,15680
Black,Union,2007,0,1434,15682
American Indian or Alaskan Native,Union,2007,0,133,15684
Asian or Pacific Islander,Union,2007,0,1054,15686
Other,Union,2007,0,0,15688
Unknown,Union,2007,0,0,15690
White,Union,2008,0,48140,15694
Black,Union,2008,0,1425,15696
American Indian or Alaskan Native,Union,2008,0,137,15698
Asian or Pacific Islander,Union,2008,0,1154,15700
Other,Union,2008,0,0,15702
Unknown,Union,2008,0,0,15704
White,Union,2009,0,48835,15708
Black,Union,2009,0,1467,15710
American Indian or Alaskan Native,Union,2009,0,142,15712
Asian or Pacific Islander,Union,2009,0,1354,15714
Other,Union,2009,0,0,15716
Unknown,Union,2009,0,0,15718
White,Union,2010,0,49321,15722
Black,Union,2010,0,1456,15724
American Indian or Alaskan Native,Union,2010,0,137,15726
Asian or Pacific Islander,Union,2010,0,1548,15728
Other,Union,2010,0,0,15730
Unknown,Union,2010,0,0,15732
White,Union,2011,0,49824,15736
Black,Union,2011,0,1552,15738
American Indian or Alaskan Native,Union,2011,0,140,15740
Asian or Pacific Islander,Union,2011,0,1585,15742
Other,Union,2011,0,0,15744
Unknown,Union,2011,0,0,15746
White,Union,2012,0,49618,15750
Black,Union,2012,0,1435,15752
American Indian or Alaskan Native,Union,2012,0,154,15754
Asian or Pacific Islander,Union,2012,0,1591,15756
Other,Union,2012,0,0,15758
Unknown,Union,2012,0,0,15760
White,Union,2013,0,50079,15764
Black,Union,2013,0,1525,15766
American Indian or Alaskan Native,Union,2013,0,149,15768
Asian or Pacific Islander,Union,2013,0,1687,15770
Other,Union,2013,0,0,15772
Unknown,Union,2013,0,0,15774
White,Union,2014,0,50192,15778
Black,Union,2014,0,1556,15780
American Indian or Alaskan Native,Union,2014,0,147,15782
Asian or Pacific Islander,Union,2014,0,1887,15784
Other,Union,2014,0,0,15786
Unknown,Union,2014,0,0,15788
White,Union,2015,0,50558,15792
Black,Union,2015,0,1601,15794
American Indian or Alaskan Native,Union,2015,0,148,15796
Asian or Pacific Islander,Union,2015,0,2087,15798
Other,Union,2015,0,0,15800
Unknown,Union,2015,0,0,15802
White,Union,2016,0,51443,15806
Black,Union,2016,0,1720,15808
American Indian or Alaskan Native,Union,2016,0,150,15810
Asian or Pacific Islander,Union,2016,0,2288,15812
Other,Union,2016,0,0,15814
Unknown,Union,2016,0,0,15816
White,Union,2017,2,52421,15820
Black,Union,2017,0,1772,15822
American Indian or Alaskan Native,Union,2017,0,167,15824
Asian or Pacific Islander,Union,2017,0,2482,15826
Other,Union,2017,0,0,15828
Unknown,Union,2017,0,0,15830
White,Union,2018,0,53059,15834
Black,Union,2018,0,1810,15836
American Indian or Alaskan Native,Union,2018,0,175,15838
Asian or Pacific Islander,Union,2018,0,2792,15840
Other,Union,2018,0,0,15842
Unknown,Union,2018,0,0,15844
White,Union,2019,3,53946,15848
Black,Union,2019,0,1848,15850
American Indian or Alaskan Native,Union,2019,0,187,15852
Asian or Pacific Islander,Union,2019,0,3073,15854
Other,Union,2019,0,0,15856
Unknown,Union,2019,0,0,15858
White,Unknown,2007,0,0,15876
Black,Unknown,2007,0,0,15878
American Indian or Alaskan Native,Unknown,2007,0,0,15880
Asian or Pacific Islander,Unknown,2007,0,0,15882
Other,Unknown,2007,0,0,15884
Unknown,Unknown,2007,0,0,15886
White,Unknown,2008,0,0,15890
Black,Unknown,2008,0,0,15892
American Indian or Alaskan Native,Unknown,2008,0,0,15894
Asian or Pacific Islander,Unknown,2008,0,0,15896
Other,Unknown,2008,0,0,15898
Unknown,Unknown,2008,0,0,15900
White,Unknown,2009,0,0,15904
Black,Unknown,2009,0,0,15906
American Indian or Alaskan Native,Unknown,2009,0,0,15908
Asian or Pacific Islander,Unknown,2009,0,0,15910
Other,Unknown,2009,0,0,15912
Unknown,Unknown,2009,0,0,15914
White,Unknown,2010,0,0,15918
Black,Unknown,2010,0,0,15920
American Indian or Alaskan Native,Unknown,2010,0,0,15922
Asian or Pacific Islander,Unknown,2010,0,0,15924
Other,Unknown,2010,0,0,15926
Unknown,Unknown,2010,0,0,15928
White,Unknown,2011,0,0,15932
Black,Unknown,2011,0,0,15934
American Indian or Alaskan Native,Unknown,2011,0,0,15936
Asian or Pacific Islander,Unknown,2011,0,0,15938
Other,Unknown,2011,0,0,15940
Unknown,Unknown,2011,0,0,15942
White,Unknown,2012,0,0,15946
Black,Unknown,2012,0,0,15948
American Indian or Alaskan Native,Unknown,2012,0,0,15950
Asian or Pacific Islander,Unknown,2012,0,0,15952
Other,Unknown,2012,0,0,15954
Unknown,Unknown,2012,0,0,15956
White,Unknown,2013,0,0,15960
Black,Unknown,2013,0,0,15962
American Indian or Alaskan Native,Unknown,2013,0,0,15964
Asian or Pacific Islander,Unknown,2013,0,0,15966
Other,Unknown,2013,0,0,15968
Unknown,Unknown,2013,0,0,15970
White,Unknown,2014,0,0,15974
Black,Unknown,2014,0,0,15976
American Indian or Alaskan Native,Unknown,2014,0,0,15978
Asian or Pacific Islander,Unknown,2014,0,0,15980
Other,Unknown,2014,0,0,15982
Unknown,Unknown,2014,0,0,15984
White,Unknown,2015,0,0,15988
Black,Unknown,2015,0,0,15990
American Indian or Alaskan Native,Unknown,2015,0,0,15992
Asian or Pacific Islander,Unknown,2015,0,0,15994
Other,Unknown,2015,0,0,15996
Unknown,Unknown,2015,0,0,15998
White,Unknown,2016,0,0,16002
Black,Unknown,2016,0,0,16004
American Indian or Alaskan Native,Unknown,2016,0,0,16006
Asian or Pacific Islander,Unknown,2016,0,0,16008
Other,Unknown,2016,0,0,16010
Unknown,Unknown,2016,0,0,16012
White,Unknown,2017,1,0,16016
Black,Unknown,2017,0,0,16018
American Indian or Alaskan Native,Unknown,2017,0,0,16020
Asian or Pacific Islander,Unknown,2017,0,0,16022
Other,Unknown,2017,0,0,16024
Unknown,Unknown,2017,0,0,16026
White,Unknown,2018,2,0,16030
Black,Unknown,2018,0,0,16032
American Indian or Alaskan Native,Unknown,2018,0,0,16034
Asian or Pacific Islander,Unknown,2018,0,0,16036
Other,Unknown,2018,0,0,16038
Unknown,Unknown,2018,0,0,16040
White,Unknown,2019,0,0,16044
Black,Unknown,2019,0,0,16046
American Indian or Alaskan Native,Unknown,2019,0,0,16048
Asian or Pacific Islander,Unknown,2019,0,0,16050
Other,Unknown,2019,0,0,16052
Unknown,Unknown,2019,0,0,16054
White,Van Wert,2007,0,28678,16072
