CountyPopCountyName,PopulationYearYear,RacePopRaceDesc,AgeGroupNCHSAgeNCHS,Count,SORT
Tuscarawas,2019,White,5-14,11025,9424
Tuscarawas,2020,Black,5-14,345,9426
Tuscarawas,2020,White,5-14,11038,9427
Union,2010,Black,5-14,157,9432
Union,2010,White,5-14,7756,9433
Union,2011,Black,5-14,153,9435
Union,2011,White,5-14,7860,9436
Union,2012,Black,5-14,151,9438
Union,2012,White,5-14,7754,9439
Union,2013,Black,5-14,159,9441
Union,2013,White,5-14,7704,9442
Union,2014,Black,5-14,137,9444
Union,2014,White,5-14,7549,9445
Union,2015,Black,5-14,140,9447
Union,2015,White,5-14,7423,9448
Union,2016,Black,5-14,151,9450
Union,2016,White,5-14,7384,9451
Union,2017,Black,5-14,174,9453
Union,2017,White,5-14,7361,9454
Union,2018,Black,5-14,197,9456
Union,2018,White,5-14,7425,9457
Union,2019,Black,5-14,218,9459
Union,2019,White,5-14,7415,9460
Union,2020,Black,5-14,266,9462
Union,2020,White,5-14,7469,9463
Van Wert,2010,Black,5-14,104,9468
Van Wert,2010,White,5-14,3794,9469
Van Wert,2011,Black,5-14,91,9471
Van Wert,2011,White,5-14,3757,9472
Van Wert,2012,Black,5-14,109,9474
Van Wert,2012,White,5-14,3782,9475
Van Wert,2013,Black,5-14,103,9477
Van Wert,2013,White,5-14,3750,9478
Van Wert,2014,Black,5-14,104,9480
Van Wert,2014,White,5-14,3711,9481
Van Wert,2015,Black,5-14,109,9483
Van Wert,2015,White,5-14,3642,9484
Van Wert,2016,Black,5-14,109,9486
Van Wert,2016,White,5-14,3525,9487
Van Wert,2017,Black,5-14,105,9489
Van Wert,2017,White,5-14,3490,9490
Van Wert,2018,Black,5-14,122,9492
Van Wert,2018,White,5-14,3479,9493
Van Wert,2019,Black,5-14,122,9495
Van Wert,2019,White,5-14,3472,9496
Van Wert,2020,Black,5-14,138,9498
Van Wert,2020,White,5-14,3435,9499
Vinton,2010,Black,5-14,22,9504
Vinton,2010,White,5-14,1840,9505
Vinton,2011,Black,5-14,17,9507
Vinton,2011,White,5-14,1801,9508
Vinton,2012,Black,5-14,25,9510
Vinton,2012,White,5-14,1746,9511
Vinton,2013,Black,5-14,27,9513
Vinton,2013,White,5-14,1724,9514
Vinton,2014,Black,5-14,28,9516
Vinton,2014,White,5-14,1749,9517
Vinton,2015,Black,5-14,29,9519
Vinton,2015,White,5-14,1657,9520
Vinton,2016,Black,5-14,28,9522
Vinton,2016,White,5-14,1640,9523
Vinton,2017,Black,5-14,26,9525
Vinton,2017,White,5-14,1593,9526
Vinton,2018,Black,5-14,26,9528
Vinton,2018,White,5-14,1541,9529
Vinton,2019,Black,5-14,35,9531
Vinton,2019,White,5-14,1500,9532
Vinton,2020,Black,5-14,34,9534
Vinton,2020,White,5-14,1511,9535
Warren,2010,Black,5-14,1094,9540
Warren,2010,White,5-14,31362,9541
Warren,2011,Black,5-14,1106,9543
Warren,2011,White,5-14,31084,9544
Warren,2012,Black,5-14,1139,9546
Warren,2012,White,5-14,30851,9547
Warren,2013,Black,5-14,1165,9549
Warren,2013,White,5-14,30433,9550
Warren,2014,Black,5-14,1168,9552
Warren,2014,White,5-14,30127,9553
Warren,2015,Black,5-14,1187,9555
Warren,2015,White,5-14,29777,9556
Warren,2016,Black,5-14,1225,9558
Warren,2016,White,5-14,29282,9559
Warren,2017,Black,5-14,1284,9561
Warren,2017,White,5-14,28971,9562
Warren,2018,Black,5-14,1320,9564
Warren,2018,White,5-14,28922,9565
Warren,2019,Black,5-14,1342,9567
Warren,2019,White,5-14,28617,9568
Warren,2020,Black,5-14,1402,9570
Warren,2020,White,5-14,28613,9571
Washington,2010,Black,5-14,150,9576
Washington,2010,White,5-14,7001,9577
Washington,2011,Black,5-14,150,9579
Washington,2011,White,5-14,6934,9580
Washington,2012,Black,5-14,153,9582
Washington,2012,White,5-14,6867,9583
Washington,2013,Black,5-14,156,9585
Washington,2013,White,5-14,6814,9586
Washington,2014,Black,5-14,170,9588
Washington,2014,White,5-14,6739,9589
Washington,2015,Black,5-14,163,9591
Washington,2015,White,5-14,6658,9592
Washington,2016,Black,5-14,161,9594
Washington,2016,White,5-14,6544,9595
Washington,2017,Black,5-14,165,9597
Washington,2017,White,5-14,6476,9598
Washington,2018,Black,5-14,173,9600
Washington,2018,White,5-14,6429,9601
Washington,2019,Black,5-14,178,9603
Washington,2019,White,5-14,6381,9604
Washington,2020,Black,5-14,196,9606
Washington,2020,White,5-14,6307,9607
Wayne,2010,Black,5-14,479,9612
Wayne,2010,White,5-14,15568,9613
Wayne,2011,Black,5-14,452,9615
Wayne,2011,White,5-14,15485,9616
Wayne,2012,Black,5-14,459,9618
Wayne,2012,White,5-14,15463,9619
Wayne,2013,Black,5-14,451,9621
Wayne,2013,White,5-14,15394,9622
Wayne,2014,Black,5-14,448,9624
Wayne,2014,White,5-14,15278,9625
Wayne,2015,Black,5-14,474,9627
Wayne,2015,White,5-14,15125,9628
Wayne,2016,Black,5-14,484,9630
Wayne,2016,White,5-14,15074,9631
Wayne,2017,Black,5-14,479,9633
Wayne,2017,White,5-14,14989,9634
Wayne,2018,Black,5-14,493,9636
Wayne,2018,White,5-14,14922,9637
Wayne,2019,Black,5-14,496,9639
Wayne,2019,White,5-14,14860,9640
Wayne,2020,Black,5-14,496,9642
Wayne,2020,White,5-14,14859,9643
Williams,2010,Black,5-14,85,9648
Williams,2010,White,5-14,4891,9649
Williams,2011,Black,5-14,80,9651
Williams,2011,White,5-14,4950,9652
Williams,2012,Black,5-14,80,9654
Williams,2012,White,5-14,4947,9655
Williams,2013,Black,5-14,81,9657
Williams,2013,White,5-14,4929,9658
Williams,2014,Black,5-14,85,9660
Williams,2014,White,5-14,4780,9661
Williams,2015,Black,5-14,92,9663
Williams,2015,White,5-14,4686,9664
Williams,2016,Black,5-14,86,9666
Williams,2016,White,5-14,4673,9667
Williams,2017,Black,5-14,92,9669
Williams,2017,White,5-14,4603,9670
Williams,2018,Black,5-14,98,9672
Williams,2018,White,5-14,4538,9673
Williams,2019,Black,5-14,88,9675
Williams,2019,White,5-14,4492,9676
Williams,2020,Black,5-14,90,9678
Williams,2020,White,5-14,4393,9679
Wood,2010,Black,5-14,479,9684
Wood,2010,White,5-14,14515,9685
Wood,2011,Black,5-14,457,9687
Wood,2011,White,5-14,14434,9688
Wood,2012,Black,5-14,474,9690
Wood,2012,White,5-14,14373,9691
Wood,2013,Black,5-14,488,9693
Wood,2013,White,5-14,14296,9694
Wood,2014,Black,5-14,517,9696
Wood,2014,White,5-14,14191,9697
Wood,2015,Black,5-14,501,9699
Wood,2015,White,5-14,14052,9700
Wood,2016,Black,5-14,541,9702
Wood,2016,White,5-14,13950,9703
Wood,2017,Black,5-14,560,9705
Wood,2017,White,5-14,13962,9706
Wood,2018,Black,5-14,562,9708
Wood,2018,White,5-14,13968,9709
Wood,2019,Black,5-14,587,9711
Wood,2019,White,5-14,13994,9712
Wood,2020,Black,5-14,605,9714
Wood,2020,White,5-14,13821,9715
Wyandot,2010,Black,5-14,35,9720
Wyandot,2010,White,5-14,3013,9721
Wyandot,2011,Black,5-14,39,9723
Wyandot,2011,White,5-14,3005,9724
Wyandot,2012,Black,5-14,42,9726
Wyandot,2012,White,5-14,3001,9727
Wyandot,2013,Black,5-14,33,9729
Wyandot,2013,White,5-14,2934,9730
Wyandot,2014,Black,5-14,40,9732
Wyandot,2014,White,5-14,2883,9733
Wyandot,2015,Black,5-14,44,9735
Wyandot,2015,White,5-14,2867,9736
Wyandot,2016,Black,5-14,41,9738
Wyandot,2016,White,5-14,2791,9739
Wyandot,2017,Black,5-14,39,9741
Wyandot,2017,White,5-14,2774,9742
Wyandot,2018,Black,5-14,36,9744
Wyandot,2018,White,5-14,2753,9745
Wyandot,2019,Black,5-14,34,9747
Wyandot,2019,White,5-14,2705,9748
Wyandot,2020,Black,5-14,41,9750
Wyandot,2020,White,5-14,2679,9751
Unknown,2010,Black,5-14,0,9756
Unknown,2010,White,5-14,0,9757
Unknown,2011,Black,5-14,0,9759
Unknown,2011,White,5-14,0,9760
Unknown,2012,Black,5-14,0,9762
Unknown,2012,White,5-14,0,9763
Unknown,2013,Black,5-14,0,9765
Unknown,2013,White,5-14,0,9766
Unknown,2014,Black,5-14,0,9768
Unknown,2014,White,5-14,0,9769
Unknown,2015,Black,5-14,0,9771
Unknown,2015,White,5-14,0,9772
Unknown,2016,Black,5-14,0,9774
Unknown,2016,White,5-14,0,9775
Unknown,2017,Black,5-14,0,9777
Unknown,2017,White,5-14,0,9778
Unknown,2018,Black,5-14,0,9780
Unknown,2018,White,5-14,0,9781
Unknown,2019,Black,5-14,0,9783
Unknown,2019,White,5-14,0,9784
Unknown,2020,Black,5-14,0,9786
Unknown,2020,White,5-14,0,9787
Adams,2010,Black,15-24,26,9828
Adams,2010,White,15-24,3425,9829
Adams,2011,Black,15-24,31,9831
Adams,2011,White,15-24,3365,9832
Adams,2012,Black,15-24,35,9834
Adams,2012,White,15-24,3308,9835
Adams,2013,Black,15-24,38,9837
Adams,2013,White,15-24,3247,9838
Adams,2014,Black,15-24,49,9840
Adams,2014,White,15-24,3246,9841
Adams,2015,Black,15-24,45,9843
Adams,2015,White,15-24,3256,9844
Adams,2016,Black,15-24,39,9846
Adams,2016,White,15-24,3203,9847
Adams,2017,Black,15-24,36,9849
Adams,2017,White,15-24,3171,9850
Adams,2018,Black,15-24,42,9852
Adams,2018,White,15-24,3178,9853
Adams,2019,Black,15-24,39,9855
Adams,2019,White,15-24,3186,9856
Adams,2020,Black,15-24,39,9858
Adams,2020,White,15-24,3109,9859
Allen,2010,Black,15-24,2331,9864
Allen,2010,White,15-24,13415,9865
Allen,2011,Black,15-24,2373,9867
Allen,2011,White,15-24,13252,9868
Allen,2012,Black,15-24,2446,9870
Allen,2012,White,15-24,13018,9871
Allen,2013,Black,15-24,2462,9873
Allen,2013,White,15-24,12873,9874
Allen,2014,Black,15-24,2472,9876
Allen,2014,White,15-24,12684,9877
Allen,2015,Black,15-24,2525,9879
Allen,2015,White,15-24,12392,9880
Allen,2016,Black,15-24,2526,9882
Allen,2016,White,15-24,12004,9883
Allen,2017,Black,15-24,2501,9885
Allen,2017,White,15-24,11620,9886
Allen,2018,Black,15-24,2482,9888
Allen,2018,White,15-24,11476,9889
Allen,2019,Black,15-24,2495,9891
Allen,2019,White,15-24,11379,9892
Allen,2020,Black,15-24,2517,9894
Allen,2020,White,15-24,11331,9895
Ashland,2010,Black,15-24,158,9900
Ashland,2010,White,15-24,7644,9901
Ashland,2011,Black,15-24,159,9903
Ashland,2011,White,15-24,7725,9904
Ashland,2012,Black,15-24,174,9906
Ashland,2012,White,15-24,7700,9907
Ashland,2013,Black,15-24,166,9909
Ashland,2013,White,15-24,7546,9910
Ashland,2014,Black,15-24,167,9912
Ashland,2014,White,15-24,7396,9913
Ashland,2015,Black,15-24,171,9915
Ashland,2015,White,15-24,7588,9916
Ashland,2016,Black,15-24,176,9918
Ashland,2016,White,15-24,7790,9919
Ashland,2017,Black,15-24,169,9921
Ashland,2017,White,15-24,7868,9922
Ashland,2018,Black,15-24,175,9924
Ashland,2018,White,15-24,7741,9925
Ashland,2019,Black,15-24,154,9927
Ashland,2019,White,15-24,7438,9928
Ashland,2020,Black,15-24,149,9930
Ashland,2020,White,15-24,7206,9931
Ashtabula,2010,Black,15-24,718,9936
Ashtabula,2010,White,15-24,11550,9937
Ashtabula,2011,Black,15-24,724,9939
Ashtabula,2011,White,15-24,11464,9940
Ashtabula,2012,Black,15-24,768,9942
Ashtabula,2012,White,15-24,11359,9943
Ashtabula,2013,Black,15-24,734,9945
Ashtabula,2013,White,15-24,11309,9946
Ashtabula,2014,Black,15-24,738,9948
Ashtabula,2014,White,15-24,11075,9949
Ashtabula,2015,Black,15-24,756,9951
Ashtabula,2015,White,15-24,10913,9952
Ashtabula,2016,Black,15-24,760,9954
Ashtabula,2016,White,15-24,10789,9955
Ashtabula,2017,Black,15-24,761,9957
Ashtabula,2017,White,15-24,10577,9958
Ashtabula,2018,Black,15-24,755,9960
Ashtabula,2018,White,15-24,10327,9961
Ashtabula,2019,Black,15-24,752,9963
Ashtabula,2019,White,15-24,10341,9964
Ashtabula,2020,Black,15-24,723,9966
Ashtabula,2020,White,15-24,10205,9967
Athens,2010,Black,15-24,1030,9972
Athens,2010,White,15-24,20912,9973
Athens,2011,Black,15-24,1038,9975
Athens,2011,White,15-24,20420,9976
Athens,2012,Black,15-24,1063,9978
Athens,2012,White,15-24,19691,9979
Athens,2013,Black,15-24,1004,9981
Athens,2013,White,15-24,18503,9982
Athens,2014,Black,15-24,1001,9984
Athens,2014,White,15-24,18085,9985
Athens,2015,Black,15-24,1036,9987
Athens,2015,White,15-24,18669,9988
Athens,2016,Black,15-24,1095,9990
Athens,2016,White,15-24,18962,9991
Athens,2017,Black,15-24,1094,9993
Athens,2017,White,15-24,18804,9994
Athens,2018,Black,15-24,1049,9996
Athens,2018,White,15-24,18070,9997
Athens,2019,Black,15-24,1065,9999
Athens,2019,White,15-24,17987,10000
Athens,2020,Black,15-24,1051,10002
Athens,2020,White,15-24,17958,10003
Auglaize,2010,Black,15-24,51,10008
Auglaize,2010,White,15-24,5421,10009
Auglaize,2011,Black,15-24,55,10011
Auglaize,2011,White,15-24,5366,10012
Auglaize,2012,Black,15-24,64,10014
Auglaize,2012,White,15-24,5462,10015
Auglaize,2013,Black,15-24,56,10017
Auglaize,2013,White,15-24,5462,10018
Auglaize,2014,Black,15-24,64,10020
Auglaize,2014,White,15-24,5572,10021
Auglaize,2015,Black,15-24,78,10023
Auglaize,2015,White,15-24,5623,10024
Auglaize,2016,Black,15-24,83,10026
Auglaize,2016,White,15-24,5536,10027
Auglaize,2017,Black,15-24,93,10029
Auglaize,2017,White,15-24,5484,10030
Auglaize,2018,Black,15-24,86,10032
Auglaize,2018,White,15-24,5383,10033
Auglaize,2019,Black,15-24,96,10035
Auglaize,2019,White,15-24,5301,10036
Auglaize,2020,Black,15-24,92,10038
Auglaize,2020,White,15-24,5291,10039
Belmont,2010,Black,15-24,800,10044
Belmont,2010,White,15-24,7628,10045
Belmont,2011,Black,15-24,807,10047
Belmont,2011,White,15-24,7537,10048
Belmont,2012,Black,15-24,823,10050
Belmont,2012,White,15-24,7462,10051
Belmont,2013,Black,15-24,847,10053
Belmont,2013,White,15-24,7277,10054
Belmont,2014,Black,15-24,842,10056
Belmont,2014,White,15-24,7170,10057
Belmont,2015,Black,15-24,845,10059
Belmont,2015,White,15-24,7060,10060
Belmont,2016,Black,15-24,818,10062
Belmont,2016,White,15-24,6811,10063
Belmont,2017,Black,15-24,826,10065
Belmont,2017,White,15-24,6556,10066
Belmont,2018,Black,15-24,823,10068
Belmont,2018,White,15-24,6467,10069
Belmont,2019,Black,15-24,812,10071
Belmont,2019,White,15-24,6385,10072
Belmont,2020,Black,15-24,755,10074
Belmont,2020,White,15-24,6229,10075
Brown,2010,Black,15-24,62,10080
Brown,2010,White,15-24,5368,10081
Brown,2011,Black,15-24,65,10083
Brown,2011,White,15-24,5352,10084
Brown,2012,Black,15-24,70,10086
Brown,2012,White,15-24,5295,10087
Brown,2013,Black,15-24,72,10089
Brown,2013,White,15-24,5319,10090
Brown,2014,Black,15-24,72,10092
Brown,2014,White,15-24,5213,10093
Brown,2015,Black,15-24,73,10095
Brown,2015,White,15-24,5069,10096
Brown,2016,Black,15-24,73,10098
Brown,2016,White,15-24,5066,10099
Brown,2017,Black,15-24,72,10101
Brown,2017,White,15-24,4979,10102
Brown,2018,Black,15-24,64,10104
Brown,2018,White,15-24,4926,10105
Brown,2019,Black,15-24,73,10107
Brown,2019,White,15-24,4882,10108
Brown,2020,Black,15-24,66,10110
Brown,2020,White,15-24,4861,10111
Butler,2010,Black,15-24,5091,10116
Butler,2010,White,15-24,50697,10117
Butler,2011,Black,15-24,5313,10119
Butler,2011,White,15-24,51278,10120
Butler,2012,Black,15-24,5594,10122
Butler,2012,White,15-24,51780,10123
Butler,2013,Black,15-24,5685,10125
Butler,2013,White,15-24,52132,10126
Butler,2014,Black,15-24,5950,10128
Butler,2014,White,15-24,52558,10129
Butler,2015,Black,15-24,6180,10131
Butler,2015,White,15-24,53047,10132
Butler,2016,Black,15-24,6296,10134
Butler,2016,White,15-24,53325,10135
Butler,2017,Black,15-24,6336,10137
Butler,2017,White,15-24,53038,10138
Butler,2018,Black,15-24,6364,10140
Butler,2018,White,15-24,52564,10141
Butler,2019,Black,15-24,6514,10143
Butler,2019,White,15-24,52348,10144
Butler,2020,Black,15-24,6612,10146
Butler,2020,White,15-24,52636,10147
Carroll,2010,Black,15-24,36,10152
Carroll,2010,White,15-24,3226,10153
Carroll,2011,Black,15-24,42,10155
Carroll,2011,White,15-24,3264,10156
Carroll,2012,Black,15-24,48,10158
Carroll,2012,White,15-24,3218,10159
Carroll,2013,Black,15-24,51,10161
Carroll,2013,White,15-24,3216,10162
Carroll,2014,Black,15-24,56,10164
Carroll,2014,White,15-24,3233,10165
Carroll,2015,Black,15-24,59,10167
Carroll,2015,White,15-24,3149,10168
Carroll,2016,Black,15-24,63,10170
Carroll,2016,White,15-24,3137,10171
Carroll,2017,Black,15-24,66,10173
Carroll,2017,White,15-24,3031,10174
Carroll,2018,Black,15-24,64,10176
Carroll,2018,White,15-24,2934,10177
Carroll,2019,Black,15-24,62,10179
Carroll,2019,White,15-24,2908,10180
Carroll,2020,Black,15-24,64,10182
Carroll,2020,White,15-24,2870,10183
Champaign,2010,Black,15-24,269,10188
Champaign,2010,White,15-24,4971,10189
Champaign,2011,Black,15-24,275,10191
Champaign,2011,White,15-24,4885,10192
Champaign,2012,Black,15-24,294,10194
Champaign,2012,White,15-24,4863,10195
Champaign,2013,Black,15-24,282,10197
Champaign,2013,White,15-24,4847,10198
Champaign,2014,Black,15-24,289,10200
Champaign,2014,White,15-24,4759,10201
Champaign,2015,Black,15-24,286,10203
Champaign,2015,White,15-24,4781,10204
Champaign,2016,Black,15-24,272,10206
Champaign,2016,White,15-24,4638,10207
Champaign,2017,Black,15-24,246,10209
Champaign,2017,White,15-24,4591,10210
Champaign,2018,Black,15-24,233,10212
Champaign,2018,White,15-24,4588,10213
Champaign,2019,Black,15-24,244,10215
Champaign,2019,White,15-24,4524,10216
Champaign,2020,Black,15-24,247,10218
Champaign,2020,White,15-24,4480,10219
Clark,2010,Black,15-24,2072,10224
Clark,2010,White,15-24,16030,10225
Clark,2011,Black,15-24,2162,10227
Clark,2011,White,15-24,15855,10228
Clark,2012,Black,15-24,2232,10230
Clark,2012,White,15-24,15740,10231
Clark,2013,Black,15-24,2254,10233
Clark,2013,White,15-24,15374,10234
Clark,2014,Black,15-24,2264,10236
Clark,2014,White,15-24,15100,10237
Clark,2015,Black,15-24,2295,10239
Clark,2015,White,15-24,14901,10240
Clark,2016,Black,15-24,2219,10242
Clark,2016,White,15-24,14619,10243
Clark,2017,Black,15-24,2232,10245
Clark,2017,White,15-24,15026,10246
Clark,2018,Black,15-24,2205,10248
Clark,2018,White,15-24,15110,10249
Clark,2019,Black,15-24,2168,10251
Clark,2019,White,15-24,14817,10252
Clark,2020,Black,15-24,2192,10254
Clark,2020,White,15-24,14359,10255
Clermont,2010,Black,15-24,419,10260
Clermont,2010,White,15-24,23359,10261
Clermont,2011,Black,15-24,454,10263
Clermont,2011,White,15-24,23419,10264
Clermont,2012,Black,15-24,485,10266
Clermont,2012,White,15-24,23432,10267
Clermont,2013,Black,15-24,508,10269
Clermont,2013,White,15-24,23634,10270
Clermont,2014,Black,15-24,532,10272
Clermont,2014,White,15-24,23729,10273
Clermont,2015,Black,15-24,536,10275
Clermont,2015,White,15-24,23578,10276
Clermont,2016,Black,15-24,567,10278
Clermont,2016,White,15-24,23414,10279
Clermont,2017,Black,15-24,574,10281
Clermont,2017,White,15-24,23175,10282
Clermont,2018,Black,15-24,616,10284
Clermont,2018,White,15-24,23269,10285
Clermont,2019,Black,15-24,634,10287
Clermont,2019,White,15-24,23253,10288
Clermont,2020,Black,15-24,673,10290
Clermont,2020,White,15-24,23173,10291
Clinton,2010,Black,15-24,285,10296
Clinton,2010,White,15-24,5387,10297
Clinton,2011,Black,15-24,296,10299
Clinton,2011,White,15-24,5379,10300
Clinton,2012,Black,15-24,293,10302
Clinton,2012,White,15-24,5358,10303
Clinton,2013,Black,15-24,292,10305
Clinton,2013,White,15-24,5387,10306
Clinton,2014,Black,15-24,286,10308
Clinton,2014,White,15-24,5384,10309
Clinton,2015,Black,15-24,304,10311
Clinton,2015,White,15-24,5434,10312
Clinton,2016,Black,15-24,306,10314
Clinton,2016,White,15-24,5344,10315
Clinton,2017,Black,15-24,293,10317
Clinton,2017,White,15-24,5372,10318
Clinton,2018,Black,15-24,299,10320
Clinton,2018,White,15-24,5328,10321
Clinton,2019,Black,15-24,304,10323
Clinton,2019,White,15-24,5277,10324
Clinton,2020,Black,15-24,313,10326
Clinton,2020,White,15-24,5290,10327
Columbiana,2010,Black,15-24,355,10332
Columbiana,2010,White,15-24,12187,10333
Columbiana,2011,Black,15-24,381,10335
Columbiana,2011,White,15-24,12084,10336
Columbiana,2012,Black,15-24,387,10338
Columbiana,2012,White,15-24,11914,10339
Columbiana,2013,Black,15-24,407,10341
Columbiana,2013,White,15-24,11716,10342
Columbiana,2014,Black,15-24,395,10344
Columbiana,2014,White,15-24,11633,10345
Columbiana,2015,Black,15-24,417,10347
Columbiana,2015,White,15-24,11477,10348
Columbiana,2016,Black,15-24,413,10350
Columbiana,2016,White,15-24,11196,10351
Columbiana,2017,Black,15-24,404,10353
Columbiana,2017,White,15-24,10994,10354
Columbiana,2018,Black,15-24,404,10356
Columbiana,2018,White,15-24,10804,10357
Columbiana,2019,Black,15-24,401,10359
Columbiana,2019,White,15-24,10548,10360
Columbiana,2020,Black,15-24,405,10362
Columbiana,2020,White,15-24,10338,10363
Coshocton,2010,Black,15-24,79,10368
Coshocton,2010,White,15-24,4344,10369
Coshocton,2011,Black,15-24,80,10371
Coshocton,2011,White,15-24,4342,10372
Coshocton,2012,Black,15-24,80,10374
Coshocton,2012,White,15-24,4341,10375
Coshocton,2013,Black,15-24,88,10377
Coshocton,2013,White,15-24,4281,10378
Coshocton,2014,Black,15-24,80,10380
Coshocton,2014,White,15-24,4245,10381
Coshocton,2015,Black,15-24,94,10383
Coshocton,2015,White,15-24,4184,10384
Coshocton,2016,Black,15-24,101,10386
Coshocton,2016,White,15-24,4128,10387
Coshocton,2017,Black,15-24,104,10389
Coshocton,2017,White,15-24,4051,10390
Coshocton,2018,Black,15-24,121,10392
Coshocton,2018,White,15-24,4028,10393
Coshocton,2019,Black,15-24,130,10395
Coshocton,2019,White,15-24,4008,10396
Coshocton,2020,Black,15-24,126,10398
Coshocton,2020,White,15-24,3997,10399
Crawford,2010,Black,15-24,95,10404
Crawford,2010,White,15-24,4998,10405
Crawford,2011,Black,15-24,101,10407
Crawford,2011,White,15-24,4979,10408
Crawford,2012,Black,15-24,93,10410
Crawford,2012,White,15-24,4912,10411
Crawford,2013,Black,15-24,94,10413
Crawford,2013,White,15-24,4986,10414
Crawford,2014,Black,15-24,109,10416
Crawford,2014,White,15-24,5033,10417
Crawford,2015,Black,15-24,115,10419
Crawford,2015,White,15-24,4988,10420
Crawford,2016,Black,15-24,125,10422
Crawford,2016,White,15-24,4841,10423
Crawford,2017,Black,15-24,127,10425
Crawford,2017,White,15-24,4675,10426
Crawford,2018,Black,15-24,116,10428
Crawford,2018,White,15-24,4583,10429
Crawford,2019,Black,15-24,124,10431
Crawford,2019,White,15-24,4629,10432
Crawford,2020,Black,15-24,131,10434
Crawford,2020,White,15-24,4566,10435
Cuyahoga,2010,Black,15-24,62916,10440
Cuyahoga,2010,White,15-24,99561,10441
